Year,Circuit,OfficialName,Class,RiderName,Position
2017,GP d'Argentina,Termas de Rio Hondo,MotoGP,Sam Lowes,22
2017,GP d'Argentina,Termas de Rio Hondo,MotoGP,Alex Rins,23
2017,GP d'Argentina,Termas de Rio Hondo,MotoGP,Marc Marquez,1
2017,GP d'Argentina,Termas de Rio Hondo,MotoGP,Jorge Lorenzo,16
2017,GP delle Americhe,Circuito delle Americhe,MotoGP,Marc Marquez,1
2017,GP delle Americhe,Circuito delle Americhe,MotoGP,Valentino Rossi,3
2017,GP delle Americhe,Circuito delle Americhe,MotoGP,Dani Pedrosa,4
2017,GP delle Americhe,Circuito delle Americhe,MotoGP,Cal Crutchlow,9
2017,GP delle Americhe,Circuito delle Americhe,MotoGP,Johann Zarco,5
2017,GP delle Americhe,Circuito delle Americhe,MotoGP,Andrea Dovizioso,7
2017,GP delle Americhe,Circuito delle Americhe,MotoGP,Andrea Iannone,11
2017,GP delle Americhe,Circuito delle Americhe,MotoGP,Danilo Petrucci,13
2017,GP delle Americhe,Circuito delle Americhe,MotoGP,Jorge Lorenzo,6
2017,GP delle Americhe,Circuito delle Americhe,MotoGP,Jack Miller,12
2017,GP delle Americhe,Circuito delle Americhe,MotoGP,Jonas Folger,8
2017,GP delle Americhe,Circuito delle Americhe,MotoGP,Scott Redding,10
2017,GP delle Americhe,Circuito delle Americhe,MotoGP,Esteve Rabat,16
2017,GP delle Americhe,Circuito delle Americhe,MotoGP,Hector Barbera,15
2017,GP delle Americhe,Circuito delle Americhe,MotoGP,Alvaro Bautista,19
2017,GP delle Americhe,Circuito delle Americhe,MotoGP,Bradley Smith,18
2017,GP delle Americhe,Circuito delle Americhe,MotoGP,Aleix Espargaro,22
2017,GP delle Americhe,Circuito delle Americhe,MotoGP,Sam Lowes,20
2017,GP delle Americhe,Circuito delle Americhe,MotoGP,Pol Espargaro,21
2017,GP delle Americhe,Circuito delle Americhe,MotoGP,Loris Baz,14
2017,GP delle Americhe,Circuito delle Americhe,MotoGP,Maverick Viñales,2
2017,GP delle Americhe,Circuito delle Americhe,MotoGP,Karel Abraham,17
2017,GP di Spagna,Jerez de la Frontera,MotoGP,Dani Pedrosa,1
2017,GP di Spagna,Jerez de la Frontera,MotoGP,Marc Marquez,2
2017,GP di Spagna,Jerez de la Frontera,MotoGP,Jorge Lorenzo,8
2017,GP di Spagna,Jerez de la Frontera,MotoGP,Johann Zarco,6
2017,GP di Spagna,Jerez de la Frontera,MotoGP,Andrea Dovizioso,14
2017,GP di Spagna,Jerez de la Frontera,MotoGP,Maverick Viñales,4
2017,GP di Spagna,Jerez de la Frontera,MotoGP,Danilo Petrucci,13
2017,GP di Spagna,Jerez de la Frontera,MotoGP,Jonas Folger,9
2017,GP di Spagna,Jerez de la Frontera,MotoGP,Aleix Espargaro,12
2017,GP di Spagna,Jerez de la Frontera,MotoGP,Valentino Rossi,7
2017,GP di Spagna,Jerez de la Frontera,MotoGP,Scott Redding,11
2017,GP di Spagna,Jerez de la Frontera,MotoGP,Hector Barbera,21
2017,GP di Spagna,Jerez de la Frontera,MotoGP,Loris Baz,20
2017,GP di Spagna,Jerez de la Frontera,MotoGP,Bradley Smith,16
2017,GP di Spagna,Jerez de la Frontera,MotoGP,Karel Abraham,19
2017,GP di Spagna,Jerez de la Frontera,MotoGP,Sam Lowes,22
2017,GP di Spagna,Jerez de la Frontera,MotoGP,Takuya Tsuda,23
2017,GP di Spagna,Jerez de la Frontera,MotoGP,Andrea Iannone,5
2017,GP di Spagna,Jerez de la Frontera,MotoGP,Esteve Rabat,18
2017,GP di Spagna,Jerez de la Frontera,MotoGP,Cal Crutchlow,3
2017,GP di Spagna,Jerez de la Frontera,MotoGP,Jack Miller,10
2017,GP di Spagna,Jerez de la Frontera,MotoGP,Alvaro Bautista,17
2017,GP di Spagna,Jerez de la Frontera,MotoGP,Pol Espargaro,15
2017,GP di Francia,Le Mans,MotoGP,Maverick Viñales,1
2017,GP di Francia,Le Mans,MotoGP,Johann Zarco,3
2017,GP di Francia,Le Mans,MotoGP,Daniel Pedrosa,13
2017,GP di Francia,Le Mans,MotoGP,Andrea Dovizioso,6
2017,GP di Francia,Le Mans,MotoGP,Cal Crutchlow,4
2017,GP di Francia,Le Mans,MotoGP,Jorge Lorenzo,16
2017,GP di Francia,Le Mans,MotoGP,Jonas Folger,15
2017,GP di Francia,Le Mans,MotoGP,Jack Miller,11
2017,GP di Francia,Le Mans,MotoGP,Loris Baz,12
2017,GP di Francia,Le Mans,MotoGP,Andrea Iannone,17
2017,GP di Francia,Le Mans,MotoGP,Esteve Rabat,22
2017,GP di Francia,Le Mans,MotoGP,Pol Espargaro,8
2017,GP di Francia,Le Mans,MotoGP,Bradley Smith,10
2017,GP di Francia,Le Mans,MotoGP,Sam Lowes,21
2017,GP di Francia,Le Mans,MotoGP,Sylvain Guintoli,23
2017,GP di Francia,Le Mans,MotoGP,Valentino Rossi,2
2017,GP di Francia,Le Mans,MotoGP,Aleix Espargaro,18
2017,GP di Francia,Le Mans,MotoGP,Marc Marquez,5
2017,GP di Francia,Le Mans,MotoGP,Danilo Petrucci,19
2017,GP di Francia,Le Mans,MotoGP,Scott Redding,7
2017,GP di Francia,Le Mans,MotoGP,Karel Abraham,9
2017,GP di Francia,Le Mans,MotoGP,Hector Barbera,20
2017,GP di Francia,Le Mans,MotoGP,Alvaro Bautista,14
2017,GP d'Italia,Mugello,MotoGP,Andrea Dovizioso,3
2017,GP d'Italia,Mugello,MotoGP,Maverick Viñales,1
2017,GP d'Italia,Mugello,MotoGP,Danilo Petrucci,9
2017,GP d'Italia,Mugello,MotoGP,Valentino Rossi,2
2017,GP d'Italia,Mugello,MotoGP,Alvaro Bautista,8
2017,GP d'Italia,Mugello,MotoGP,Marc Marquez,6
2017,GP d'Italia,Mugello,MotoGP,Johann Zarco,11
2017,GP d'Italia,Mugello,MotoGP,Jorge Lorenzo,7
2017,GP d'Italia,Mugello,MotoGP,Michele Pirro,4
2017,GP d'Italia,Mugello,MotoGP,Andrea Iannone,16
2017,GP d'Italia,Mugello,MotoGP,Esteve Rabat,10
2017,GP d'Italia,Mugello,MotoGP,Scott Redding,20
2017,GP d'Italia,Mugello,MotoGP,Jonas Folger,15
2017,GP d'Italia,Mugello,MotoGP,Hector Barbera,14
2017,GP d'Italia,Mugello,MotoGP,Jack Miller,19
2017,GP d'Italia,Mugello,MotoGP,Karel Abraham,21
2017,GP d'Italia,Mugello,MotoGP,Sylvain Guintoli,24
2017,GP d'Italia,Mugello,MotoGP,Loris Baz,17
2017,GP d'Italia,Mugello,MotoGP,Sam Lowes,22
2017,GP d'Italia,Mugello,MotoGP,Bradley Smith,23
2017,GP d'Italia,Mugello,MotoGP,Cal Crutchlow,13
2017,GP d'Italia,Mugello,MotoGP,Dani Pedrosa,5
2017,GP d'Italia,Mugello,MotoGP,Aleix Espargaro,12
2017,GP d'Italia,Mugello,MotoGP,Pol Espargaro,18
2017,GP di Catalogna,Catalogna,MotoGP,Andrea Dovizioso,7
2017,GP di Catalogna,Catalogna,MotoGP,Marc Marquez,4
2017,GP di Catalogna,Catalogna,MotoGP,Dani Pedrosa,1
2017,GP di Catalogna,Catalogna,MotoGP,Jorge Lorenzo,2
2017,GP di Catalogna,Catalogna,MotoGP,Johann Zarco,14
2017,GP di Catalogna,Catalogna,MotoGP,Jonas Folger,8
2017,GP di Catalogna,Catalogna,MotoGP,Alvaro Bautista,10
2017,GP di Catalogna,Catalogna,MotoGP,Valentino Rossi,13
2017,GP di Catalogna,Catalogna,MotoGP,Hector Barbera,6
2017,GP di Catalogna,Catalogna,MotoGP,Maverick Viñales,9
2017,GP di Catalogna,Catalogna,MotoGP,Cal Crutchlow,17
2017,GP di Catalogna,Catalogna,MotoGP,Loris Baz,16
2017,GP di Catalogna,Catalogna,MotoGP,Scott Redding,11
2017,GP di Catalogna,Catalogna,MotoGP,Karel Abraham,18
2017,GP di Catalogna,Catalogna,MotoGP,Esteve Rabat,19
2017,GP di Catalogna,Catalogna,MotoGP,Andrea Iannone,12
2017,GP di Catalogna,Catalogna,MotoGP,Sylvain Guintoli,22
2017,GP di Catalogna,Catalogna,MotoGP,Pol Espargaro,20
2017,GP di Catalogna,Catalogna,MotoGP,Sam Lowes,21
2017,GP di Catalogna,Catalogna,MotoGP,Danilo Petrucci,3
2017,GP di Catalogna,Catalogna,MotoGP,Jack Miller,15
2017,GP di Catalogna,Catalogna,MotoGP,Aleix Espargaro,5
2017,GP d'Olanda,Assen,MotoGP,Valentino Rossi,4
2017,GP d'Olanda,Assen,MotoGP,Danilo Petrucci,3
2017,GP d'Olanda,Assen,MotoGP,Marc Marquez,2
2017,GP d'Olanda,Assen,MotoGP,Cal Crutchlow,8
2017,GP d'Olanda,Assen,MotoGP,Andrea Dovizioso,9
2017,GP d'Olanda,Assen,MotoGP,Jack Miller,13
2017,GP d'Olanda,Assen,MotoGP,Karel Abraham,18
2017,GP d'Olanda,Assen,MotoGP,Loris Baz,14
2017,GP d'Olanda,Assen,MotoGP,Andrea Iannone,16
2017,GP d'Olanda,Assen,MotoGP,Aleix Espargaro,15
2017,GP d'Olanda,Assen,MotoGP,Pol Espargaro,19
2017,GP d'Olanda,Assen,MotoGP,Esteve Rabat,23
2017,GP d'Olanda,Assen,MotoGP,Dani Pedrosa,12
2017,GP d'Olanda,Assen,MotoGP,Johann Zarco,1
2017,GP d'Olanda,Assen,MotoGP,Jorge Lorenzo,21
2017,GP d'Olanda,Assen,MotoGP,Hector Barbera,20
2017,GP d'Olanda,Assen,MotoGP,Alex Rins,17
2017,GP d'Olanda,Assen,MotoGP,Scott Redding,5
2017,GP d'Olanda,Assen,MotoGP,Alvaro Bautista,7
2017,GP d'Olanda,Assen,MotoGP,Bradley Smith,22
2017,GP d'Olanda,Assen,MotoGP,Maverick Viñales,11
2017,GP d'Olanda,Assen,MotoGP,Jonas Folger,6
2017,GP d'Olanda,Assen,MotoGP,Sam Lowes,10
2017,GP di Germania,Sachsenring,MotoGP,Marc Marquez,1
2017,GP di Germania,Sachsenring,MotoGP,Jonas Folger,5
2017,GP di Germania,Sachsenring,MotoGP,Daniel Pedrosa,3
2017,GP di Germania,Sachsenring,MotoGP,Maverick Viñales,11
2017,GP di Germania,Sachsenring,MotoGP,Valentino Rossi,9
2017,GP di Germania,Sachsenring,MotoGP,Alvaro Bautista,12
2017,GP di Germania,Sachsenring,MotoGP,Aleix Espargaro,8
2017,GP di Germania,Sachsenring,MotoGP,Andrea Dovizioso,10
2017,GP di Germania,Sachsenring,MotoGP,Johann Zarco,19
2017,GP di Germania,Sachsenring,MotoGP,Cal Crutchlow,4
2017,GP di Germania,Sachsenring,MotoGP,Jorge Lorenzo,6
2017,GP di Germania,Sachsenring,MotoGP,Danilo Petrucci,2
2017,GP di Germania,Sachsenring,MotoGP,Pol Espargaro,7
2017,GP di Germania,Sachsenring,MotoGP,Bradley Smith,15
2017,GP di Germania,Sachsenring,MotoGP,Jack Miller,13
2017,GP di Germania,Sachsenring,MotoGP,Mika Kallio,17
2017,GP di Germania,Sachsenring,MotoGP,Karel Abraham,20
2017,GP di Germania,Sachsenring,MotoGP,Esteve Rabat,24
2017,GP di Germania,Sachsenring,MotoGP,Loris Baz,14
2017,GP di Germania,Sachsenring,MotoGP,Scott Redding,23
2017,GP di Germania,Sachsenring,MotoGP,Alex Rins,22
2017,GP di Germania,Sachsenring,MotoGP,Andrea Iannone,16
2017,GP di Germania,Sachsenring,MotoGP,Sam Lowes,21
2017,GP della Repubblica Ceca,Brno,MotoGP,Marc Marquez,1
2017,GP della Repubblica Ceca,Brno,MotoGP,Dani Pedrosa,3
2017,GP della Repubblica Ceca,Brno,MotoGP,Maverick Viñales,7
2017,GP della Repubblica Ceca,Brno,MotoGP,Valentino Rossi,2
2017,GP della Repubblica Ceca,Brno,MotoGP,Cal Crutchlow,5
2017,GP della Repubblica Ceca,Brno,MotoGP,Andrea Dovizioso,4
2017,GP della Repubblica Ceca,Brno,MotoGP,Danilo Petrucci,8
2017,GP della Repubblica Ceca,Brno,MotoGP,Aleix Espargaro,11
2017,GP della Repubblica Ceca,Brno,MotoGP,Pol Espargaro,18
2017,GP della Repubblica Ceca,Brno,MotoGP,Jonas Folger,14
2017,GP della Repubblica Ceca,Brno,MotoGP,Alex Rins,13
2017,GP della Repubblica Ceca,Brno,MotoGP,Johann Zarco,10
2017,GP della Repubblica Ceca,Brno,MotoGP,Karel Abraham,17
2017,GP della Repubblica Ceca,Brno,MotoGP,Jack Miller,15
2017,GP della Repubblica Ceca,Brno,MotoGP,Jorge Lorenzo,6
2017,GP della Repubblica Ceca,Brno,MotoGP,Scott Redding,23
2017,GP della Repubblica Ceca,Brno,MotoGP,Esteve Rabat,21
2017,GP della Repubblica Ceca,Brno,MotoGP,Sam Lowes,22
2017,GP della Repubblica Ceca,Brno,MotoGP,Andrea Iannone,20
2017,GP della Repubblica Ceca,Brno,MotoGP,Hector Barbera,16
2017,GP della Repubblica Ceca,Brno,MotoGP,Bradley Smith,19
2017,GP della Repubblica Ceca,Brno,MotoGP,Loris Baz,12
2017,GP della Repubblica Ceca,Brno,MotoGP,Alvaro Bautista,9
2017,GP d'Austria,Spielberg,MotoGP,Andrea Dovizioso,2
2017,GP d'Austria,Spielberg,MotoGP,Marc Marquez,1
2017,GP d'Austria,Spielberg,MotoGP,Dani Pedrosa,8
2017,GP d'Austria,Spielberg,MotoGP,Jorge Lorenzo,3
2017,GP d'Austria,Spielberg,MotoGP,Johann Zarco,6
2017,GP d'Austria,Spielberg,MotoGP,Maverick Viñales,4
2017,GP d'Austria,Spielberg,MotoGP,Valentino Rossi,7
2017,GP d'Austria,Spielberg,MotoGP,Alvaro Bautista,17
2017,GP d'Austria,Spielberg,MotoGP,Loris Baz,12
2017,GP d'Austria,Spielberg,MotoGP,Mika Kallio,18
2017,GP d'Austria,Spielberg,MotoGP,Andrea Iannone,10
2017,GP d'Austria,Spielberg,MotoGP,Scott Redding,15
2017,GP d'Austria,Spielberg,MotoGP,Aleix Espargaro,20
2017,GP d'Austria,Spielberg,MotoGP,Karel Abraham,11
2017,GP d'Austria,Spielberg,MotoGP,Cal Crutchlow,9
2017,GP d'Austria,Spielberg,MotoGP,Alex Rins,21
2017,GP d'Austria,Spielberg,MotoGP,Hector Barbera,14
2017,GP d'Austria,Spielberg,MotoGP,Bradley Smith,22
2017,GP d'Austria,Spielberg,MotoGP,Esteve Rabat,24
2017,GP d'Austria,Spielberg,MotoGP,Sam Lowes,23
2017,GP d'Austria,Spielberg,MotoGP,Jack Miller,19
2017,GP d'Austria,Spielberg,MotoGP,Danilo Petrucci,5
2017,GP d'Austria,Spielberg,MotoGP,Jonas Folger,13
2017,GP d'Austria,Spielberg,MotoGP,Pol Espargaro,16
2017,GP di Gran Bretagna,Silverstone,MotoGP,Andrea Dovizioso,6
2017,GP di Gran Bretagna,Silverstone,MotoGP,Maverick Viñales,4
2017,GP di Gran Bretagna,Silverstone,MotoGP,Valentino Rossi,2
2017,GP di Gran Bretagna,Silverstone,MotoGP,Cal Crutchlow,3
2017,GP di Gran Bretagna,Silverstone,MotoGP,Jorge Lorenzo,5
2017,GP di Gran Bretagna,Silverstone,MotoGP,Johann Zarco,8
2017,GP di Gran Bretagna,Silverstone,MotoGP,Dani Pedrosa,7
2017,GP di Gran Bretagna,Silverstone,MotoGP,Scott Redding,11
2017,GP di Gran Bretagna,Silverstone,MotoGP,Alex Rins,12
2017,GP di Gran Bretagna,Silverstone,MotoGP,Alvaro Bautista,13
2017,GP di Gran Bretagna,Silverstone,MotoGP,Pol Espargaro,10
2017,GP di Gran Bretagna,Silverstone,MotoGP,Esteve Rabat,21
2017,GP di Gran Bretagna,Silverstone,MotoGP,Karel Abraham,19
2017,GP di Gran Bretagna,Silverstone,MotoGP,Hector Barbera,15
2017,GP di Gran Bretagna,Silverstone,MotoGP,Loris Baz,20
2017,GP di Gran Bretagna,Silverstone,MotoGP,Jack Miller,16
2017,GP di Gran Bretagna,Silverstone,MotoGP,Bradley Smith,18
2017,GP di Gran Bretagna,Silverstone,MotoGP,Aleix Espargaro,9
2017,GP di Gran Bretagna,Silverstone,MotoGP,Danilo Petrucci,17
2017,GP di Gran Bretagna,Silverstone,MotoGP,Andrea Iannone,14
2017,GP di Gran Bretagna,Silverstone,MotoGP,Marc Marquez,1
2017,GP di Gran Bretagna,Silverstone,MotoGP,Sam Lowes,22
2017,GP di San Marino e della Riviera di Rimini,Misano,MotoGP,Marc Marquez,3
2017,GP di San Marino e della Riviera di Rimini,Misano,MotoGP,Danilo Petrucci,8
2017,GP di San Marino e della Riviera di Rimini,Misano,MotoGP,Andrea Dovizioso,2
2017,GP di San Marino e della Riviera di Rimini,Misano,MotoGP,Maverick Viñales,1
2017,GP di San Marino e della Riviera di Rimini,Misano,MotoGP,Michele Pirro,11
2017,GP di San Marino e della Riviera di Rimini,Misano,MotoGP,Jack Miller,14
2017,GP di San Marino e della Riviera di Rimini,Misano,MotoGP,Scott Redding,19
2017,GP di San Marino e della Riviera di Rimini,Misano,MotoGP,Alex Rins,20
2017,GP di San Marino e della Riviera di Rimini,Misano,MotoGP,Jonas Folger,16
2017,GP di San Marino e della Riviera di Rimini,Misano,MotoGP,Bradley Smith,22
2017,GP di San Marino e della Riviera di Rimini,Misano,MotoGP,Pol Espargaro,17
2017,GP di San Marino e della Riviera di Rimini,Misano,MotoGP,Alvaro Bautista,10
2017,GP di San Marino e della Riviera di Rimini,Misano,MotoGP,Cal Crutchlow,4
2017,GP di San Marino e della Riviera di Rimini,Misano,MotoGP,Dani Pedrosa,7
2017,GP di San Marino e della Riviera di Rimini,Misano,MotoGP,Johann Zarco,6
2017,GP di San Marino e della Riviera di Rimini,Misano,MotoGP,Loris Baz,15
2017,GP di San Marino e della Riviera di Rimini,Misano,MotoGP,Karel Abraham,12
2017,GP di San Marino e della Riviera di Rimini,Misano,MotoGP,Esteve Rabat,18
2017,GP di San Marino e della Riviera di Rimini,Misano,MotoGP,Andrea Iannone,21
2017,GP di San Marino e della Riviera di Rimini,Misano,MotoGP,Sam Lowes,23
2017,GP di San Marino e della Riviera di Rimini,Misano,MotoGP,Aleix Espargaro,9
2017,GP di San Marino e della Riviera di Rimini,Misano,MotoGP,Hector Barbera,13
2017,GP di San Marino e della Riviera di Rimini,Misano,MotoGP,Jorge Lorenzo,5
2017,GP d'Aragona,Aragon,MotoGP,Marc Marquez,5
2017,GP d'Aragona,Aragon,MotoGP,Dani Pedrosa,6
2017,GP d'Aragona,Aragon,MotoGP,Jorge Lorenzo,2
2017,GP d'Aragona,Aragon,MotoGP,Maverick Viñales,1
2017,GP d'Aragona,Aragon,MotoGP,Valentino Rossi,3
2017,GP d'Aragona,Aragon,MotoGP,Aleix Espargaro,8
2017,GP d'Aragona,Aragon,MotoGP,Andrea Dovizioso,7
2017,GP d'Aragona,Aragon,MotoGP,Alvaro Bautista,9
2017,GP d'Aragona,Aragon,MotoGP,Johann Zarco,11
2017,GP d'Aragona,Aragon,MotoGP,Pol Espargaro,14
2017,GP d'Aragona,Aragon,MotoGP,Mika Kallio,12
2017,GP d'Aragona,Aragon,MotoGP,Andrea Iannone,10
2017,GP d'Aragona,Aragon,MotoGP,Jack Miller,13
2017,GP d'Aragona,Aragon,MotoGP,Scott Redding,22
2017,GP d'Aragona,Aragon,MotoGP,Esteve Rabat,21
2017,GP d'Aragona,Aragon,MotoGP,Jonas Folger,18
2017,GP d'Aragona,Aragon,MotoGP,Alex Rins,20
2017,GP d'Aragona,Aragon,MotoGP,Hector Barbera,19
2017,GP d'Aragona,Aragon,MotoGP,Bradley Smith,23
2017,GP d'Aragona,Aragon,MotoGP,Danilo Petrucci,16
2017,GP d'Aragona,Aragon,MotoGP,Loris Baz,17
2017,GP d'Aragona,Aragon,MotoGP,Sam Lowes,24
2017,GP d'Aragona,Aragon,MotoGP,Cal Crutchlow,4
2017,GP d'Aragona,Aragon,MotoGP,Karel Abraham,15
2017,GP del Giappone,Motegi,MotoGP,Andrea Dovizioso,9
2017,GP del Giappone,Motegi,MotoGP,Marc Marquez,3
2017,GP del Giappone,Motegi,MotoGP,Danilo Petrucci,2
2017,GP del Giappone,Motegi,MotoGP,Andrea Iannone,11
2017,GP del Giappone,Motegi,MotoGP,Alex Rins,10
2017,GP del Giappone,Motegi,MotoGP,Jorge Lorenzo,5
2017,GP del Giappone,Motegi,MotoGP,Aleix Espargaro,4
2017,GP del Giappone,Motegi,MotoGP,Johann Zarco,1
2017,GP del Giappone,Motegi,MotoGP,Maverick Viñales,14
2017,GP del Giappone,Motegi,MotoGP,Loris Baz,13
2017,GP del Giappone,Motegi,MotoGP,Pol Espargaro,8
2017,GP del Giappone,Motegi,MotoGP,Katsuyuki Nakasuga,23
2017,GP del Giappone,Motegi,MotoGP,Sam Lowes,18
2017,GP del Giappone,Motegi,MotoGP,Hector Barbera,17
2017,GP del Giappone,Motegi,MotoGP,Esteve Rabat,19
2017,GP del Giappone,Motegi,MotoGP,Scott Redding,22
2017,GP del Giappone,Motegi,MotoGP,Bradley Smith,7
2017,GP del Giappone,Motegi,MotoGP,Hiroshi Aoyama,21
2017,GP del Giappone,Motegi,MotoGP,Alvaro Bautista,16
2017,GP del Giappone,Motegi,MotoGP,Dani Pedrosa,6
2017,GP del Giappone,Motegi,MotoGP,Karel Abraham,20
2017,GP del Giappone,Motegi,MotoGP,Cal Crutchlow,15
2017,GP del Giappone,Motegi,MotoGP,Valentino Rossi,12
2017,GP del Giappone,Motegi,MotoGP,Kota Nozane,24
2017,GP d'Australia,Phillip Island,MotoGP,Marc Marquez,1
2017,GP d'Australia,Phillip Island,MotoGP,Valentino Rossi,7
2017,GP d'Australia,Phillip Island,MotoGP,Maverick Viñales,2
2017,GP d'Australia,Phillip Island,MotoGP,Johann Zarco,3
2017,GP d'Australia,Phillip Island,MotoGP,Cal Crutchlow,10
2017,GP d'Australia,Phillip Island,MotoGP,Andrea Iannone,4
2017,GP d'Australia,Phillip Island,MotoGP,Jack Miller,5
2017,GP d'Australia,Phillip Island,MotoGP,Alex Rins,13
2017,GP d'Australia,Phillip Island,MotoGP,Pol Espargaro,6
2017,GP d'Australia,Phillip Island,MotoGP,Bradley Smith,9
2017,GP d'Australia,Phillip Island,MotoGP,Scott Redding,20
2017,GP d'Australia,Phillip Island,MotoGP,Daniel Pedrosa,12
2017,GP d'Australia,Phillip Island,MotoGP,Andrea Dovizioso,11
2017,GP d'Australia,Phillip Island,MotoGP,Karel Abraham,15
2017,GP d'Australia,Phillip Island,MotoGP,Jorge Lorenzo,16
2017,GP d'Australia,Phillip Island,MotoGP,Esteve Rabat,14
2017,GP d'Australia,Phillip Island,MotoGP,Alvaro Bautista,22
2017,GP d'Australia,Phillip Island,MotoGP,Loris Baz,17
2017,GP d'Australia,Phillip Island,MotoGP,Sam Lowes,23
2017,GP d'Australia,Phillip Island,MotoGP,Hector Barbera,19
2017,GP d'Australia,Phillip Island,MotoGP,Danilo Petrucci,18
2017,GP d'Australia,Phillip Island,MotoGP,Broc Parkes,21
2017,GP d'Australia,Phillip Island,MotoGP,Takaaki Nakagami,7
2017,GP d'Australia,Phillip Island,MotoGP,Edgar Pons,22
2017,GP d'Australia,Phillip Island,MotoGP,Fabio Quartararo,20
2017,GP d'Australia,Phillip Island,MotoGP,Andrea Locatelli,11
2017,GP d'Australia,Phillip Island,MotoGP,Jorge Navarro,18
2017,GP d'Australia,Phillip Island,MotoGP,Marcel Schrötter,2
2017,GP d'Australia,Phillip Island,MotoGP,Mattia Pasini,1
2017,GP della Malesia,Sepang,MotoGP,Andrea Dovizioso,3
2017,GP della Malesia,Sepang,MotoGP,Jorge Lorenzo,6
2017,GP della Malesia,Sepang,MotoGP,Johann Zarco,2
2017,GP della Malesia,Sepang,MotoGP,Marc Marquez,7
2017,GP della Malesia,Sepang,MotoGP,Dani Pedrosa,1
2017,GP della Malesia,Sepang,MotoGP,Danilo Petrucci,13
2017,GP della Malesia,Sepang,MotoGP,Valentino Rossi,4
2017,GP della Malesia,Sepang,MotoGP,Jack Miller,11
2017,GP della Malesia,Sepang,MotoGP,Maverick Viñales,5
2017,GP della Malesia,Sepang,MotoGP,Pol Espargaro,12
2017,GP della Malesia,Sepang,MotoGP,Alvaro Bautista,15
2017,GP della Malesia,Sepang,MotoGP,Bradley Smith,16
2017,GP della Malesia,Sepang,MotoGP,Scott Redding,14
2017,GP della Malesia,Sepang,MotoGP,Hector Barbera,20
2017,GP della Malesia,Sepang,MotoGP,Cal Crutchlow,10
2017,GP della Malesia,Sepang,MotoGP,Michael van der Mark,22
2017,GP della Malesia,Sepang,MotoGP,Andrea Iannone,9
2017,GP della Malesia,Sepang,MotoGP,Esteve Rabat,19
2017,GP della Malesia,Sepang,MotoGP,Sam Lowes,18
2017,GP della Malesia,Sepang,MotoGP,Karel Abraham,21
2017,GP della Malesia,Sepang,MotoGP,Loris Baz,17
2017,GP della Comunità Valenciana,Valencia,MotoGP,Dani Pedrosa,5
2017,GP della Comunità Valenciana,Valencia,MotoGP,Johann Zarco,2
2017,GP della Comunità Valenciana,Valencia,MotoGP,Marc Marquez,1
2017,GP della Comunità Valenciana,Valencia,MotoGP,Alex Rins,10
2017,GP della Comunità Valenciana,Valencia,MotoGP,Valentino Rossi,7
2017,GP della Comunità Valenciana,Valencia,MotoGP,Andrea Iannone,3
2017,GP della Comunità Valenciana,Valencia,MotoGP,Jack Miller,11
2017,GP della Comunità Valenciana,Valencia,MotoGP,Cal Crutchlow,15
2017,GP della Comunità Valenciana,Valencia,MotoGP,Michele Pirro,6
2017,GP della Comunità Valenciana,Valencia,MotoGP,Esteve Rabat,13
2017,GP della Comunità Valenciana,Valencia,MotoGP,Bradley Smith,16
2017,GP della Comunità Valenciana,Valencia,MotoGP,Maverick Viñales,12
2017,GP della Comunità Valenciana,Valencia,MotoGP,Danilo Petrucci,14
2017,GP della Comunità Valenciana,Valencia,MotoGP,Karel Abraham,17
2017,GP della Comunità Valenciana,Valencia,MotoGP,Hector Barbera,19
2017,GP della Comunità Valenciana,Valencia,MotoGP,Loris Baz,22
2017,GP della Comunità Valenciana,Valencia,MotoGP,Michael van der Mark,24
2017,GP della Comunità Valenciana,Valencia,MotoGP,Pol Espargaro,11
2017,GP della Comunità Valenciana,Valencia,MotoGP,Andrea Dovizioso,9
2017,GP della Comunità Valenciana,Valencia,MotoGP,Jorge Lorenzo,4
2017,GP della Comunità Valenciana,Valencia,MotoGP,Sam Lowes,24
2017,GP della Comunità Valenciana,Valencia,MotoGP,Alvaro Bautista,21
2017,GP della Comunità Valenciana,Valencia,MotoGP,Scott Redding,22
2017,GP della Comunità Valenciana,Valencia,MotoGP,Aleix Espargaro,8
2017,GP della Comunità Valenciana,Valencia,MotoGP,Mika Kallio,19
2018,GP del Qatar,Losail,MotoGP,Andrea Dovizioso,5
2018,GP del Qatar,Losail,MotoGP,Marc Marquez,2
2018,GP del Qatar,Losail,MotoGP,Valentino Rossi,8
2018,GP del Qatar,Losail,MotoGP,Cal Crutchlow,4
2018,GP del Qatar,Losail,MotoGP,Danilo Petrucci,3
2018,GP del Qatar,Losail,MotoGP,Maverick Viñales,12
2018,GP del Qatar,Losail,MotoGP,Dani Pedrosa,7
2018,GP del Qatar,Losail,MotoGP,Johann Zarco,1
2018,GP del Qatar,Losail,MotoGP,Andrea Iannone,11
2018,GP del Qatar,Losail,MotoGP,Jack Miller,10
2018,GP del Qatar,Losail,MotoGP,Esteve Rabat,16
2018,GP del Qatar,Losail,MotoGP,Franco Morbidelli,14
2018,GP del Qatar,Losail,MotoGP,Alvaro Bautista,21
2018,GP del Qatar,Losail,MotoGP,Hafizh Syahrin,15
